Country,CountryCode,Confirmed,Deaths,Recovered,Active,Date
Cambodia,KH,1,0,1,0,2020-02-14
Cambodia,KH,1,0,1,0,2020-02-15
Cambodia,KH,1,0,1,0,2020-02-16
Cambodia,KH,1,0,1,0,2020-02-17
Cambodia,KH,1,0,1,0,2020-02-18
Cambodia,KH,1,0,1,0,2020-02-19
Cambodia,KH,1,0,1,0,2020-02-20
Cambodia,KH,1,0,1,0,2020-02-21
Cambodia,KH,1,0,1,0,2020-02-22
Cambodia,KH,1,0,1,0,2020-02-23
Cambodia,KH,1,0,1,0,2020-02-24
Cambodia,KH,1,0,1,0,2020-02-25
Cambodia,KH,1,0,1,0,2020-02-26
Cambodia,KH,1,0,1,0,2020-02-27
Cambodia,KH,1,0,1,0,2020-02-28
Cambodia,KH,1,0,1,0,2020-02-29
Cambodia,KH,1,0,1,0,2020-03-01
Cambodia,KH,1,0,1,0,2020-03-02
Cambodia,KH,1,0,1,0,2020-03-03
Cambodia,KH,1,0,1,0,2020-03-04
Cambodia,KH,1,0,1,0,2020-03-05
Cambodia,KH,1,0,1,0,2020-03-06
Cambodia,KH,1,0,1,0,2020-03-07
Cambodia,KH,2,0,1,1,2020-03-08
Cambodia,KH,2,0,1,1,2020-03-09
Cambodia,KH,2,0,1,1,2020-03-10
Cambodia,KH,3,0,1,2,2020-03-11
Cambodia,KH,3,0,1,2,2020-03-12
Cambodia,KH,5,0,1,4,2020-03-13
Cambodia,KH,7,0,1,6,2020-03-14
Cambodia,KH,7,0,1,6,2020-03-15
Cambodia,KH,7,0,1,6,2020-03-16
Cambodia,KH,33,0,1,32,2020-03-17
Cambodia,KH,35,0,1,34,2020-03-18
Cambodia,KH,37,0,1,36,2020-03-19
Cambodia,KH,51,0,1,50,2020-03-20
Cambodia,KH,53,0,1,52,2020-03-21
Cambodia,KH,84,0,1,83,2020-03-22
Cambodia,KH,87,0,1,86,2020-03-23
Cambodia,KH,91,0,4,87,2020-03-24
Cambodia,KH,96,0,10,86,2020-03-25
Cambodia,KH,96,0,10,86,2020-03-26
Cambodia,KH,99,0,11,88,2020-03-27
Cambodia,KH,99,0,13,86,2020-03-28
Cambodia,KH,103,0,21,82,2020-03-29
Cambodia,KH,107,0,21,86,2020-03-30
Cambodia,KH,109,0,23,86,2020-03-31
Cambodia,KH,109,0,25,84,2020-04-01
Cambodia,KH,110,0,34,76,2020-04-02
Cambodia,KH,114,0,35,79,2020-04-03
Cambodia,KH,114,0,50,64,2020-04-04
Cambodia,KH,114,0,50,64,2020-04-05
Cambodia,KH,114,0,53,61,2020-04-06
Cambodia,KH,115,0,58,57,2020-04-07
Cambodia,KH,117,0,63,54,2020-04-08
Cambodia,KH,119,0,62,57,2020-04-09
Cambodia,KH,119,0,72,47,2020-04-10
Cambodia,KH,120,0,75,45,2020-04-11
Cambodia,KH,122,0,77,45,2020-04-12
Cambodia,KH,122,0,77,45,2020-04-13
Cambodia,KH,122,0,91,31,2020-04-14
Cambodia,KH,122,0,96,26,2020-04-15
Cambodia,KH,122,0,98,24,2020-04-16
Cambodia,KH,122,0,98,24,2020-04-17
Cambodia,KH,122,0,103,19,2020-04-18
Cambodia,KH,122,0,105,17,2020-04-19
Cambodia,KH,122,0,107,15,2020-04-20
Cambodia,KH,122,0,110,12,2020-04-21
Cambodia,KH,122,0,110,12,2020-04-22
Cambodia,KH,122,0,110,12,2020-04-23
Cambodia,KH,122,0,117,5,2020-04-24
Cambodia,KH,122,0,117,5,2020-04-25
Cambodia,KH,122,0,117,5,2020-04-26
Cambodia,KH,122,0,119,3,2020-04-27
Cambodia,KH,122,0,119,3,2020-04-28
Cambodia,KH,122,0,119,3,2020-04-29
Cambodia,KH,122,0,119,3,2020-04-30
Cambodia,KH,122,0,120,2,2020-05-01
Cambodia,KH,122,0,120,2,2020-05-02
Cambodia,KH,122,0,120,2,2020-05-03
Cambodia,KH,122,0,120,2,2020-05-04
Cambodia,KH,122,0,120,2,2020-05-05
Cambodia,KH,122,0,120,2,2020-05-06
Cambodia,KH,122,0,120,2,2020-05-07
Cambodia,KH,122,0,120,2,2020-05-08
Cambodia,KH,122,0,120,2,2020-05-09
Cambodia,KH,122,0,120,2,2020-05-10
Cambodia,KH,122,0,121,1,2020-05-11
Cambodia,KH,122,0,121,1,2020-05-12
Cambodia,KH,122,0,121,1,2020-05-13
Cambodia,KH,122,0,121,1,2020-05-14
Cambodia,KH,122,0,122,0,2020-05-15
Cambodia,KH,122,0,122,0,2020-05-16
Cambodia,KH,122,0,122,0,2020-05-17
Cambodia,KH,122,0,122,0,2020-05-18
Cambodia,KH,122,0,122,0,2020-05-19
Cambodia,KH,122,0,122,0,2020-05-20
Cambodia,KH,123,0,122,1,2020-05-21
Cambodia,KH,123,0,122,1,2020-05-22
Cambodia,KH,124,0,122,2,2020-05-23
Cambodia,KH,124,0,122,2,2020-05-24
Cambodia,KH,124,0,122,2,2020-05-25
Cambodia,KH,124,0,122,2,2020-05-26
Cambodia,KH,124,0,122,2,2020-05-27
Cambodia,KH,124,0,122,2,2020-05-28
Cambodia,KH,124,0,122,2,2020-05-29
Cambodia,KH,125,0,123,2,2020-05-30
Cambodia,KH,125,0,123,2,2020-05-31
Cambodia,KH,125,0,123,2,2020-06-01
Cambodia,KH,125,0,123,2,2020-06-02
Cambodia,KH,125,0,123,2,2020-06-03
Cambodia,KH,125,0,123,2,2020-06-04
Cambodia,KH,125,0,123,2,2020-06-05
Cambodia,KH,125,0,123,2,2020-06-06
Cambodia,KH,126,0,123,3,2020-06-07
Cambodia,KH,126,0,123,3,2020-06-08
Cambodia,KH,126,0,125,1,2020-06-09
Cambodia,KH,126,0,125,1,2020-06-10
Cambodia,KH,126,0,125,1,2020-06-11
Cambodia,KH,126,0,125,1,2020-06-12
Cambodia,KH,128,0,125,3,2020-06-13
Cambodia,KH,128,0,125,3,2020-06-14
Cambodia,KH,128,0,125,3,2020-06-15
Cambodia,KH,128,0,126,2,2020-06-16
Cambodia,KH,128,0,126,2,2020-06-17
Cambodia,KH,129,0,126,3,2020-06-18
Cambodia,KH,129,0,126,3,2020-06-19
Cambodia,KH,129,0,126,3,2020-06-20
Cambodia,KH,129,0,127,2,2020-06-21
Cambodia,KH,130,0,127,3,2020-06-22
Cambodia,KH,130,0,127,3,2020-06-23
Cambodia,KH,130,0,127,3,2020-06-24
Cambodia,KH,130,0,127,3,2020-06-25
Cambodia,KH,139,0,129,10,2020-06-26
Cambodia,KH,141,0,129,12,2020-06-27
Cambodia,KH,141,0,130,11,2020-06-28
Cambodia,KH,141,0,130,11,2020-06-29
Cambodia,KH,141,0,130,11,2020-06-30
Cambodia,KH,141,0,131,10,2020-07-01
Cambodia,KH,141,0,131,10,2020-07-02
Cambodia,KH,141,0,131,10,2020-07-03
Cambodia,KH,141,0,131,10,2020-07-04
Cambodia,KH,141,0,131,10,2020-07-05
Cambodia,KH,141,0,131,10,2020-07-06
Cambodia,KH,141,0,131,10,2020-07-07
Cambodia,KH,141,0,131,10,2020-07-08
Cambodia,KH,141,0,131,10,2020-07-09
Cambodia,KH,141,0,131,10,2020-07-10
Cambodia,KH,156,0,133,23,2020-07-11
Cambodia,KH,156,0,133,23,2020-07-12
Cambodia,KH,165,0,133,32,2020-07-13
Cambodia,KH,165,0,133,32,2020-07-14
Cambodia,KH,166,0,133,33,2020-07-15
Cambodia,KH,171,0,133,38,2020-07-16
Cambodia,KH,171,0,133,38,2020-07-17
Cambodia,KH,171,0,133,38,2020-07-18
Cambodia,KH,171,0,136,35,2020-07-19
Cambodia,KH,171,0,136,35,2020-07-20
Cambodia,KH,197,0,140,57,2020-07-21
Cambodia,KH,198,0,142,56,2020-07-22
Cambodia,KH,202,0,142,60,2020-07-23
Cambodia,KH,202,0,142,60,2020-07-24
Cambodia,KH,225,0,143,82,2020-07-25
Cambodia,KH,225,0,143,82,2020-07-26
Cambodia,KH,226,0,147,79,2020-07-27
Cambodia,KH,226,0,147,79,2020-07-28
Cambodia,KH,226,0,147,79,2020-07-29
Cambodia,KH,234,0,164,70,2020-07-30
Cambodia,KH,239,0,164,75,2020-07-31
Cambodia,KH,240,0,196,44,2020-08-01
Cambodia,KH,240,0,196,44,2020-08-02
Cambodia,KH,240,0,197,43,2020-08-03
Cambodia,KH,243,0,202,41,2020-08-04
Cambodia,KH,243,0,202,41,2020-08-05
Cambodia,KH,243,0,214,29,2020-08-06
Cambodia,KH,246,0,215,31,2020-08-07
Cambodia,KH,248,0,217,31,2020-08-08
Cambodia,KH,251,0,219,32,2020-08-09
Cambodia,KH,251,0,219,32,2020-08-10
Cambodia,KH,268,0,220,48,2020-08-11
Cambodia,KH,272,0,223,49,2020-08-12
Cambodia,KH,273,0,225,48,2020-08-13
Cambodia,KH,273,0,225,48,2020-08-14
Cambodia,KH,273,0,238,35,2020-08-15
Cambodia,KH,273,0,238,35,2020-08-16
Cambodia,KH,273,0,238,35,2020-08-17
Cambodia,KH,273,0,251,22,2020-08-18
Cambodia,KH,273,0,253,20,2020-08-19
Cambodia,KH,273,0,253,20,2020-08-20
Cambodia,KH,273,0,263,10,2020-08-21
Cambodia,KH,273,0,263,10,2020-08-22
Cambodia,KH,273,0,263,10,2020-08-23
Cambodia,KH,273,0,263,10,2020-08-24
Cambodia,KH,273,0,264,9,2020-08-25
Cambodia,KH,273,0,264,9,2020-08-26
Cambodia,KH,273,0,265,8,2020-08-27
Cambodia,KH,273,0,265,8,2020-08-28
Cambodia,KH,273,0,265,8,2020-08-29
Cambodia,KH,273,0,265,8,2020-08-30
Cambodia,KH,274,0,266,8,2020-08-31
Cambodia,KH,274,0,266,8,2020-09-01
Cambodia,KH,274,0,271,3,2020-09-02
Cambodia,KH,274,0,272,2,2020-09-03
Cambodia,KH,274,0,272,2,2020-09-04
Cambodia,KH,274,0,272,2,2020-09-05
Cambodia,KH,274,0,272,2,2020-09-06
Cambodia,KH,274,0,273,1,2020-09-07
Cambodia,KH,274,0,273,1,2020-09-08
Cambodia,KH,274,0,273,1,2020-09-09
Cambodia,KH,274,0,274,0,2020-09-10
Cambodia,KH,274,0,274,0,2020-09-11
Cambodia,KH,275,0,274,1,2020-09-12
Cambodia,KH,275,0,274,1,2020-09-13
Cambodia,KH,275,0,274,1,2020-09-14
Cambodia,KH,275,0,274,1,2020-09-15
Cambodia,KH,275,0,274,1,2020-09-16
Cambodia,KH,275,0,274,1,2020-09-17
Cambodia,KH,275,0,274,1,2020-09-18
Cambodia,KH,275,0,274,1,2020-09-19
Cambodia,KH,275,0,274,1,2020-09-20
Cambodia,KH,275,0,274,1,2020-09-21
Cambodia,KH,275,0,274,1,2020-09-22
Cambodia,KH,275,0,274,1,2020-09-23
Cambodia,KH,275,0,274,1,2020-09-24
Cambodia,KH,275,0,274,1,2020-09-25
Cambodia,KH,276,0,274,2,2020-09-26
Cambodia,KH,276,0,275,1,2020-09-27
Cambodia,KH,277,0,275,2,2020-09-28
Cambodia,KH,277,0,275,2,2020-09-29
Cambodia,KH,277,0,275,2,2020-09-30
Cambodia,KH,278,0,275,3,2020-10-01
Cambodia,KH,278,0,275,3,2020-10-02
Cambodia,KH,278,0,275,3,2020-10-03
Cambodia,KH,278,0,275,3,2020-10-04
Cambodia,KH,280,0,276,4,2020-10-05
Cambodia,KH,280,0,276,4,2020-10-06
Cambodia,KH,281,0,276,5,2020-10-07
Cambodia,KH,281,0,276,5,2020-10-08
Cambodia,KH,283,0,277,6,2020-10-09
Cambodia,KH,283,0,277,6,2020-10-10
Cambodia,KH,283,0,278,5,2020-10-11
Cambodia,KH,283,0,278,5,2020-10-12
Cambodia,KH,283,0,278,5,2020-10-13
Cambodia,KH,283,0,278,5,2020-10-14
Cambodia,KH,283,0,278,5,2020-10-15
Cambodia,KH,283,0,280,3,2020-10-16
Cambodia,KH,283,0,280,3,2020-10-17
Cambodia,KH,283,0,280,3,2020-10-18
Cambodia,KH,285,0,280,5,2020-10-19
Cambodia,KH,286,0,280,6,2020-10-20
Cambodia,KH,286,0,280,6,2020-10-21
Cambodia,KH,286,0,280,6,2020-10-22
Cambodia,KH,287,0,283,4,2020-10-23
Cambodia,KH,287,0,283,4,2020-10-24
Cambodia,KH,287,0,283,4,2020-10-25
Cambodia,KH,288,0,283,5,2020-10-26
Cambodia,KH,290,0,283,7,2020-10-27
Cambodia,KH,290,0,283,7,2020-10-28
Cambodia,KH,291,0,283,8,2020-10-29
Cambodia,KH,291,0,283,8,2020-10-30
Cambodia,KH,291,0,283,8,2020-10-31
Cambodia,KH,292,0,283,9,2020-11-01
Cambodia,KH,292,0,283,9,2020-11-02
Cambodia,KH,292,0,283,9,2020-11-03
Cambodia,KH,292,0,283,9,2020-11-04
Cambodia,KH,292,0,286,6,2020-11-05
Cambodia,KH,294,0,288,6,2020-11-06
Cambodia,KH,295,0,288,7,2020-11-07
Cambodia,KH,297,0,288,9,2020-11-08
Cambodia,KH,300,0,288,12,2020-11-09
Cambodia,KH,300,0,288,12,2020-11-10
Cambodia,KH,301,0,288,13,2020-11-11
Cambodia,KH,301,0,288,13,2020-11-12
Cambodia,KH,302,0,289,13,2020-11-13
Cambodia,KH,302,0,289,13,2020-11-14
Cambodia,KH,302,0,289,13,2020-11-15
Cambodia,KH,303,0,291,12,2020-11-16
Cambodia,KH,304,0,291,13,2020-11-17
Cambodia,KH,304,0,291,13,2020-11-18
Cambodia,KH,304,0,291,13,2020-11-19
Cambodia,KH,305,0,295,10,2020-11-20
Cambodia,KH,306,0,295,11,2020-11-21
Cambodia,KH,306,0,295,11,2020-11-22
Cambodia,KH,306,0,296,10,2020-11-23
Cambodia,KH,307,0,298,9,2020-11-24
Cambodia,KH,307,0,298,9,2020-11-25
Cambodia,KH,307,0,298,9,2020-11-26
Cambodia,KH,308,0,299,9,2020-11-27
Cambodia,KH,315,0,301,14,2020-11-28
Cambodia,KH,323,0,301,22,2020-11-29
Cambodia,KH,326,0,304,22,2020-11-30
Cambodia,KH,329,0,304,25,2020-12-01
Cambodia,KH,331,0,304,27,2020-12-02
Cambodia,KH,335,0,304,31,2020-12-03
Cambodia,KH,345,0,305,40,2020-12-04
Cambodia,KH,346,0,306,40,2020-12-05
Cambodia,KH,348,0,306,42,2020-12-06
Cambodia,KH,350,0,307,43,2020-12-07
Cambodia,KH,354,0,307,47,2020-12-08
Cambodia,KH,356,0,307,49,2020-12-09
Cambodia,KH,357,0,307,50,2020-12-10
Cambodia,KH,357,0,307,50,2020-12-11
Cambodia,KH,359,0,307,52,2020-12-12
Cambodia,KH,359,0,309,50,2020-12-13
Cambodia,KH,362,0,312,50,2020-12-14
Cambodia,KH,362,0,319,43,2020-12-15
Cambodia,KH,362,0,324,38,2020-12-16
Cambodia,KH,362,0,341,21,2020-12-17
Cambodia,KH,362,0,345,17,2020-12-18
Cambodia,KH,362,0,345,17,2020-12-19
Cambodia,KH,363,0,345,18,2020-12-20
Cambodia,KH,363,0,347,16,2020-12-21
Cambodia,KH,363,0,349,14,2020-12-22
Cambodia,KH,363,0,349,14,2020-12-23
Cambodia,KH,363,0,354,9,2020-12-24
Cambodia,KH,363,0,355,8,2020-12-25
Cambodia,KH,364,0,356,8,2020-12-26
Cambodia,KH,364,0,360,4,2020-12-27
Cambodia,KH,364,0,360,4,2020-12-28
Cambodia,KH,364,0,361,3,2020-12-29
Cambodia,KH,366,0,361,5,2020-12-30
Cambodia,KH,378,0,362,16,2020-12-31
Cambodia,KH,379,0,362,17,2021-01-01
Cambodia,KH,381,0,362,19,2021-01-02
Cambodia,KH,382,0,362,20,2021-01-03
Cambodia,KH,382,0,362,20,2021-01-04
Cambodia,KH,383,0,362,21,2021-01-05
Cambodia,KH,385,0,362,23,2021-01-06
Cambodia,KH,386,0,362,24,2021-01-07
Cambodia,KH,387,0,365,22,2021-01-08
Cambodia,KH,391,0,371,20,2021-01-09
Cambodia,KH,391,0,374,17,2021-01-10
Cambodia,KH,392,0,374,18,2021-01-11
Cambodia,KH,398,0,376,22,2021-01-12
Cambodia,KH,411,0,377,34,2021-01-13
Cambodia,KH,426,0,381,45,2021-01-14
Cambodia,KH,436,0,382,54,2021-01-15
Cambodia,KH,439,0,385,54,2021-01-16
Cambodia,KH,439,0,386,53,2021-01-17
Cambodia,KH,441,0,386,55,2021-01-18
Cambodia,KH,448,0,392,56,2021-01-19
Cambodia,KH,453,0,396,57,2021-01-20
Cambodia,KH,456,0,399,57,2021-01-21
Cambodia,KH,456,0,403,53,2021-01-22
Cambodia,KH,458,0,405,53,2021-01-23
Cambodia,KH,458,0,409,49,2021-01-24
Cambodia,KH,460,0,412,48,2021-01-25
Cambodia,KH,460,0,412,48,2021-01-26
Cambodia,KH,460,0,423,37,2021-01-27
Cambodia,KH,463,0,438,25,2021-01-28
Cambodia,KH,463,0,438,25,2021-01-29
Cambodia,KH,465,0,443,22,2021-01-30
Cambodia,KH,466,0,443,23,2021-01-31
Cambodia,KH,466,0,443,23,2021-02-01
Cambodia,KH,466,0,447,19,2021-02-02
Cambodia,KH,467,0,451,16,2021-02-03
Cambodia,KH,470,0,452,18,2021-02-04
Cambodia,KH,472,0,453,19,2021-02-05
Cambodia,KH,474,0,454,20,2021-02-06
Cambodia,KH,474,0,454,20,2021-02-07
Cambodia,KH,476,0,457,19,2021-02-08
Cambodia,KH,476,0,457,19,2021-02-09
Cambodia,KH,478,0,457,21,2021-02-10
Cambodia,KH,479,0,463,16,2021-02-11
Cambodia,KH,479,0,463,16,2021-02-12
Cambodia,KH,479,0,463,16,2021-02-13
Cambodia,KH,479,0,469,10,2021-02-14
Cambodia,KH,479,0,469,10,2021-02-15
Cambodia,KH,479,0,470,9,2021-02-16
Cambodia,KH,483,0,470,13,2021-02-17
Cambodia,KH,484,0,470,14,2021-02-18
Cambodia,KH,484,0,470,14,2021-02-19
Cambodia,KH,533,0,473,60,2021-02-20
Cambodia,KH,568,0,475,93,2021-02-21
Cambodia,KH,593,0,475,118,2021-02-22
Cambodia,KH,633,0,476,157,2021-02-23
Cambodia,KH,697,0,477,220,2021-02-24
Cambodia,KH,741,0,477,264,2021-02-25
Cambodia,KH,767,0,477,290,2021-02-26
Cambodia,KH,805,0,477,328,2021-02-27
Cambodia,KH,820,0,477,343,2021-02-28
Cambodia,KH,844,0,478,366,2021-03-01
Cambodia,KH,878,0,482,396,2021-03-02
Cambodia,KH,909,0,484,425,2021-03-03
Cambodia,KH,932,0,489,443,2021-03-04
Cambodia,KH,953,0,491,462,2021-03-05
Cambodia,KH,987,0,510,477,2021-03-06
Cambodia,KH,1011,0,517,494,2021-03-07
Cambodia,KH,1011,0,517,494,2021-03-08
Cambodia,KH,1124,0,549,575,2021-03-09
Cambodia,KH,1163,0,597,566,2021-03-10
Cambodia,KH,1225,1,619,605,2021-03-11
Cambodia,KH,1264,1,623,640,2021-03-12
Cambodia,KH,1305,1,647,657,2021-03-13
Cambodia,KH,1325,1,730,594,2021-03-14
Cambodia,KH,1325,1,730,594,2021-03-15
Cambodia,KH,1505,1,840,664,2021-03-16
Cambodia,KH,1541,1,898,642,2021-03-17
Cambodia,KH,1578,1,917,660,2021-03-18
Cambodia,KH,1578,2,917,659,2021-03-19
Cambodia,KH,1578,2,917,659,2021-03-20
Cambodia,KH,1753,3,967,783,2021-03-21
Cambodia,KH,1788,4,999,785,2021-03-22
Cambodia,KH,1817,5,1033,779,2021-03-23
Cambodia,KH,1872,5,1056,811,2021-03-24
Cambodia,KH,1872,5,1056,811,2021-03-25
Cambodia,KH,1968,8,1074,886,2021-03-26
Cambodia,KH,2147,8,1132,1007,2021-03-27
Cambodia,KH,2233,10,1166,1057,2021-03-28
Cambodia,KH,2378,11,1176,1191,2021-03-29
Cambodia,KH,2440,11,1191,1238,2021-03-30
Cambodia,KH,2440,11,1191,1238,2021-03-31
Cambodia,KH,2477,14,1240,1223,2021-04-01
Cambodia,KH,2546,16,1256,1274,2021-04-02
Cambodia,KH,2689,19,1653,1017,2021-04-03
Cambodia,KH,2689,19,1653,1017,2021-04-04
Cambodia,KH,2752,21,1747,984,2021-04-05
Cambodia,KH,2915,22,1824,1069,2021-04-06
Cambodia,KH,2915,22,1824,1069,2021-04-07
Cambodia,KH,3028,24,1914,1090,2021-04-08
Cambodia,KH,3604,24,1984,1596,2021-04-09
Cambodia,KH,4081,26,2080,1975,2021-04-10
Cambodia,KH,4515,30,2212,2273,2021-04-11
Cambodia,KH,4515,30,2212,2273,2021-04-12
Cambodia,KH,4696,33,2252,2411,2021-04-13
Cambodia,KH,4874,35,2290,2549,2021-04-14
Cambodia,KH,5218,36,2319,2863,2021-04-15
Cambodia,KH,5480,38,2393,3049,2021-04-16
Cambodia,KH,5771,39,2416,3316,2021-04-17
Cambodia,KH,6389,43,2476,3870,2021-04-18
Cambodia,KH,7013,45,2524,4444,2021-04-19
Cambodia,KH,7444,49,2555,4840,2021-04-20
Cambodia,KH,7747,54,2794,4899,2021-04-21
Cambodia,KH,8193,59,2924,5210,2021-04-22
Cambodia,KH,8848,61,3148,5639,2021-04-23
Cambodia,KH,9359,71,3210,6078,2021-04-24
Cambodia,KH,9975,74,3400,6501,2021-04-25
Cambodia,KH,10555,79,3577,6899,2021-04-26
Cambodia,KH,11063,82,3704,7277,2021-04-27
Cambodia,KH,11761,88,4698,6975,2021-04-28
Cambodia,KH,12641,91,4986,7564,2021-04-29
Cambodia,KH,13402,93,5152,8157,2021-04-30
Cambodia,KH,13790,96,5200,8494,2021-05-01
Cambodia,KH,14520,103,5369,9048,2021-05-02
Cambodia,KH,15361,106,5430,9825,2021-05-03
Cambodia,KH,16299,107,5791,10401,2021-05-04
Cambodia,KH,16971,110,6019,10842,2021-05-05
Cambodia,KH,17621,114,6843,10664,2021-05-06
Cambodia,KH,18179,114,6884,11181,2021-05-07
Cambodia,KH,18717,114,7340,11263,2021-05-08
Cambodia,KH,19237,120,7641,11476,2021-05-09
Cambodia,KH,19743,126,7820,11797,2021-05-10
Cambodia,KH,20223,131,8170,11922,2021-05-11
Cambodia,KH,20695,136,8539,12020,2021-05-12
Cambodia,KH,21141,142,9519,11480,2021-05-13
Cambodia,KH,21499,147,9867,11485,2021-05-14
Cambodia,KH,21834,147,10740,10947,2021-05-15
Cambodia,KH,22184,150,12120,9914,2021-05-16
Cambodia,KH,22544,154,13006,9384,2021-05-17
Cambodia,KH,22889,156,14343,8390,2021-05-18
Cambodia,KH,23282,159,14955,8168,2021-05-19
Cambodia,KH,23697,164,15700,7833,2021-05-20
Cambodia,KH,24157,165,16524,7468,2021-05-21
Cambodia,KH,24645,167,17164,7314,2021-05-22
Cambodia,KH,25205,176,17701,7328,2021-05-23
Cambodia,KH,25761,179,18359,7223,2021-05-24
Cambodia,KH,26329,183,19022,7124,2021-05-25
Cambodia,KH,26989,190,19772,7027,2021-05-26
Cambodia,KH,27638,194,20398,7046,2021-05-27
Cambodia,KH,28237,196,20900,7141,2021-05-28
Cambodia,KH,28825,203,21315,7307,2021-05-29
Cambodia,KH,29404,209,22188,7007,2021-05-30
Cambodia,KH,30094,214,22636,7244,2021-05-31
Cambodia,KH,30710,220,23389,7101,2021-06-01
Cambodia,KH,31460,230,24042,7188,2021-06-02
Cambodia,KH,32189,236,24763,7190,2021-06-03
Cambodia,KH,33075,242,25544,7289,2021-06-04
Cambodia,KH,33613,252,26078,7283,2021-06-05
Cambodia,KH,34244,263,27147,6834,2021-06-06
Cambodia,KH,34833,266,28092,6475,2021-06-07
Cambodia,KH,35511,278,28649,6584,2021-06-08
Cambodia,KH,36240,289,29047,6904,2021-06-09
Cambodia,KH,36666,300,29807,6559,2021-06-10
Cambodia,KH,37321,311,30617,6393,2021-06-11
Cambodia,KH,37959,320,31222,6417,2021-06-12
Cambodia,KH,38427,335,31858,6234,2021-06-13
Cambodia,KH,38969,348,32967,5654,2021-06-14
Cambodia,KH,39464,361,33571,5532,2021-06-15
Cambodia,KH,40157,368,34325,5464,2021-06-16
Cambodia,KH,40782,380,35030,5372,2021-06-17
Cambodia,KH,41581,394,35940,5247,2021-06-18
Cambodia,KH,42052,414,36868,4770,2021-06-19
Cambodia,KH,42711,431,37489,4791,2021-06-20
Cambodia,KH,43446,441,38003,5002,2021-06-21
Cambodia,KH,44124,459,38766,4899,2021-06-22
Cambodia,KH,44711,475,39314,4922,2021-06-23
Cambodia,KH,45366,493,40010,4863,2021-06-24
Cambodia,KH,46065,509,40769,4787,2021-06-25
Cambodia,KH,46810,523,41439,4848,2021-06-26
Cambodia,KH,47649,540,42157,4952,2021-06-27
Cambodia,KH,48532,556,42764,5212,2021-06-28
Cambodia,KH,49255,575,43473,5207,2021-06-29
Cambodia,KH,50385,602,44143,5640,2021-06-30
Cambodia,KH,51384,628,44858,5898,2021-07-01
Cambodia,KH,52350,660,45508,6182,2021-07-02
Cambodia,KH,53298,696,46123,6479,2021-07-03
Cambodia,KH,54291,720,46740,6831,2021-07-04
Cambodia,KH,55187,748,47386,7053,2021-07-05
Cambodia,KH,56122,779,48040,7303,2021-07-06
Cambodia,KH,57103,798,48974,7331,2021-07-07
Cambodia,KH,58057,825,50020,7212,2021-07-08
Cambodia,KH,59045,855,50917,7273,2021-07-09
Cambodia,KH,59978,881,51660,7437,2021-07-10
Cambodia,KH,60959,902,52475,7582,2021-07-11
Cambodia,KH,61870,925,53477,7468,2021-07-12
Cambodia,KH,62700,953,54489,7258,2021-07-13
Cambodia,KH,63615,986,55365,7264,2021-07-14
Cambodia,KH,64611,1025,56178,7408,2021-07-15
Cambodia,KH,65500,1052,57027,7421,2021-07-16
Cambodia,KH,66336,1076,57955,7305,2021-07-17
Cambodia,KH,67181,1106,58930,7145,2021-07-18
Cambodia,KH,67971,1128,60017,6826,2021-07-19
Cambodia,KH,68796,1149,61039,6608,2021-07-20
Cambodia,KH,69608,1168,61779,6661,2021-07-21
Cambodia,KH,70419,1188,62577,6654,2021-07-22
Cambodia,KH,71244,1222,63474,6548,2021-07-23
Cambodia,KH,72104,1254,64548,6302,2021-07-24
Cambodia,KH,72923,1283,65264,6376,2021-07-25
Cambodia,KH,73701,1305,65950,6446,2021-07-26
Cambodia,KH,74386,1324,66725,6337,2021-07-27
Cambodia,KH,75152,1339,67692,6121,2021-07-28
Cambodia,KH,75917,1350,68386,6181,2021-07-29
Cambodia,KH,76585,1375,69198,6012,2021-07-30
Cambodia,KH,77243,1397,69996,5850,2021-07-31
Cambodia,KH,77914,1420,70754,5740,2021-08-01
Cambodia,KH,78474,1442,71517,5515,2021-08-02
Cambodia,KH,79051,1471,72145,5435,2021-08-03
Cambodia,KH,79634,1488,72803,5343,2021-08-04
Cambodia,KH,80225,1507,0,78718,2021-08-05
Cambodia,KH,80813,1526,0,79287,2021-08-06
Cambodia,KH,81335,1537,0,79798,2021-08-07
Cambodia,KH,81891,1562,0,80329,2021-08-08
Cambodia,KH,82399,1585,0,80814,2021-08-09
Cambodia,KH,82898,1602,0,81296,2021-08-10
Cambodia,KH,83384,1614,0,81770,2021-08-11
Cambodia,KH,83839,1634,0,82205,2021-08-12
Cambodia,KH,84262,1654,0,82608,2021-08-13
Cambodia,KH,84860,1666,0,83194,2021-08-14
Cambodia,KH,85448,1683,0,83765,2021-08-15
Cambodia,KH,86041,1704,0,84337,2021-08-16
Cambodia,KH,86597,1718,0,84879,2021-08-17
Cambodia,KH,87190,1730,0,85460,2021-08-18
Cambodia,KH,87723,1747,0,85976,2021-08-19
Cambodia,KH,88242,1762,0,86480,2021-08-20
Cambodia,KH,88735,1778,0,86957,2021-08-21
Cambodia,KH,89231,1792,0,87439,2021-08-22
Cambodia,KH,89641,1808,0,87833,2021-08-23
Cambodia,KH,90107,1821,0,88286,2021-08-24
Cambodia,KH,90535,1835,0,88700,2021-08-25
Cambodia,KH,90958,1841,0,89117,2021-08-26
